"Fecha/Hora";"Precipitacion (mm)";"Temperatura (ºC)";"Humedad (%)";"Dir. Del Viento (º)";"Int. del Viento (m/s)"
22/04/2022 10:00:00;0,00;7,70;82,10;146,20;5,00
22/04/2022 09:00:00;0,00;8,20;77,30;157,60;4,40
22/04/2022 08:00:00;0,00;6,60;85,60;153,70;3,80
22/04/2022 07:00:00;0,00;7,10;81,70;151,30;4,90
22/04/2022 06:00:00;0,00;7,60;80,70;134,50;3,50
22/04/2022 05:00:00;0,00;9,20;88,60;114,70;5,20
22/04/2022 04:00:00;0,00;10,70;99,20;116,10;4,40
22/04/2022 03:00:00;0,00;11,00;99,60;77,90;4,00
22/04/2022 02:00:00;0,00;11,00;99,60;82,80;3,10
22/04/2022 01:00:00;0,00;10,90;99,60;64,20;3,40
22/04/2022 00:00:00;0,00;10,70;96,80;43,80;3,10
21/04/2022 23:00:00;0,00;10,70;91,20;38,00;3,10
21/04/2022 22:00:00;0,00;11,00;86,70;64,80;4,10
21/04/2022 21:00:00;0,00;11,10;83,30;61,40;3,00
21/04/2022 20:00:00;0,00;11,10;82,70;54,00;3,50
21/04/2022 19:00:00;0,00;11,20;77,40;59,50;3,80
21/04/2022 18:00:00;0,00;11,40;74,20;37,10;3,70
21/04/2022 17:00:00;0,00;12,00;71,40;41,10;3,00
21/04/2022 16:00:00;0,00;13,30;68,80;17,20;3,30
21/04/2022 15:00:00;0,00;12,70;72,60;4,30;3,40
21/04/2022 14:00:00;0,00;13,00;71,10;7,80;3,20
21/04/2022 13:00:00;0,00;12,70;73,10;9,60;2,40
21/04/2022 12:00:00;0,00;11,60;78,10;24,10;2,90
21/04/2022 11:00:00;0,00;11,10;76,90;29,60;3,00
21/04/2022 10:00:00;0,00;11,70;71,00;29,80;3,40
21/04/2022 09:00:00;0,00;11,90;67,70;35,20;2,70
21/04/2022 08:00:00;0,00;10,80;64,60;31,90;2,20
21/04/2022 07:00:00;0,00;10,70;64,20;356,10;1,40
21/04/2022 06:00:00;0,00;11,40;59,60;289,30;1,40
21/04/2022 05:00:00;0,00;11,60;57,80;252,20;1,00
21/04/2022 04:00:00;0,00;12,40;54,30;297,70;0,70
21/04/2022 03:00:00;0,00;9,90;67,60;173,80;3,10
21/04/2022 02:00:00;0,00;12,20;54,70;208,90;1,70
21/04/2022 01:00:00;0,00;10,80;61,40;184,50;2,80
21/04/2022 00:00:00;0,00;10,00;73,10;191,90;2,70
20/04/2022 23:00:00;0,00;7,00;99,10;167,60;5,60
20/04/2022 22:00:00;0,00;7,20;99,60;157,10;5,90
20/04/2022 21:00:00;0,00;8,00;99,60;157,70;5,70
20/04/2022 20:00:00;0,00;8,60;99,60;153,40;5,90
20/04/2022 19:00:00;0,00;9,40;99,20;162,20;4,90
20/04/2022 18:00:00;0,00;10,60;94,60;133,80;4,80
20/04/2022 17:00:00;0,00;12,50;82,80;127,10;5,30
20/04/2022 16:00:00;0,00;13,60;79,10;149,70;5,30
20/04/2022 15:00:00;0,00;17,00;59,60;133,70;2,90
20/04/2022 14:00:00;0,00;17,60;58,80;308,40;3,10
20/04/2022 13:00:00;0,00;15,90;71,00;4,00;2,20
20/04/2022 12:00:00;0,00;14,50;80,90;44,20;2,30
20/04/2022 11:00:00;0,00;12,20;97,80;46,40;3,10
20/04/2022 10:00:00;0,00;10,30;99,80;41,10;3,90
20/04/2022 09:00:00;0,00;9,80;99,80;35,20;4,50
20/04/2022 08:00:00;0,00;9,90;99,70;40,60;4,10
20/04/2022 07:00:00;0,00;10,20;99,10;42,20;3,50
20/04/2022 06:00:00;0,00;10,40;93,50;29,50;3,90
20/04/2022 05:00:00;0,00;10,60;87,80;36,10;3,30
20/04/2022 04:00:00;0,00;11,00;82,90;54,60;3,10
20/04/2022 03:00:00;0,00;11,10;81,10;44,20;3,00
20/04/2022 02:00:00;0,00;11,70;79,20;21,00;3,10
20/04/2022 01:00:00;0,00;12,10;76,00;17,90;3,40
20/04/2022 00:00:00;0,00;12,20;73,80;10,30;3,60
19/04/2022 23:00:00;0,00;11,60;74,50;17,70;3,40
19/04/2022 22:00:00;0,00;11,80;73,50;32,20;3,90
19/04/2022 21:00:00;0,00;12,20;69,60;37,20;3,80
19/04/2022 20:00:00;0,00;12,60;67,80;33,70;3,60
19/04/2022 19:00:00;0,00;12,80;67,50;38,50;3,40
19/04/2022 18:00:00;0,00;13,70;68,60;21,70;3,80
19/04/2022 17:00:00;0,00;13,80;69,60;45,90;3,80
19/04/2022 16:00:00;0,00;14,30;68,80;35,50;4,20
19/04/2022 15:00:00;0,00;13,90;70,80;47,10;3,70
19/04/2022 14:00:00;0,00;13,30;72,80;37,20;3,90
19/04/2022 13:00:00;0,00;13,00;72,10;68,30;3,30
19/04/2022 12:00:00;0,00;12,20;76,70;53,30;4,20
19/04/2022 11:00:00;0,00;11,20;83,00;46,90;4,60
19/04/2022 10:00:00;0,00;9,80;93,20;50,50;3,80
19/04/2022 09:00:00;0,00;9,20;98,00;44,30;3,70
19/04/2022 08:00:00;0,00;9,10;99,40;51,10;3,70
19/04/2022 07:00:00;0,00;9,00;98,90;59,70;4,10
19/04/2022 06:00:00;0,00;9,10;96,10;41,50;4,30
19/04/2022 05:00:00;0,00;9,50;91,90;58,90;4,00
19/04/2022 04:00:00;0,00;9,70;88,30;46,20;4,20
19/04/2022 03:00:00;0,00;10,10;84,50;47,40;4,00
19/04/2022 02:00:00;0,00;10,50;81,40;50,00;4,40
19/04/2022 01:00:00;0,00;10,20;84,70;42,00;4,60
19/04/2022 00:00:00;0,00;10,20;82,60;59,00;3,90
18/04/2022 23:00:00;0,00;10,30;83,40;44,80;4,70
18/04/2022 22:00:00;0,00;10,70;83,00;39,50;4,30
18/04/2022 21:00:00;0,00;11,30;78,90;43,10;4,30
18/04/2022 20:00:00;0,00;11,90;75,20;42,30;4,60
18/04/2022 19:00:00;0,00;12,40;72,70;47,20;4,20
18/04/2022 18:00:00;0,00;13,20;66,20;38,20;4,20
18/04/2022 17:00:00;0,00;14,20;60,20;58,30;3,90
18/04/2022 16:00:00;0,00;14,70;59,80;45,40;4,10
18/04/2022 15:00:00;0,00;14,50;61,30;44,10;4,60
18/04/2022 14:00:00;0,00;14,20;62,90;38,40;4,30
18/04/2022 13:00:00;0,00;13,70;66,30;46,10;4,20
18/04/2022 12:00:00;0,00;12,80;74,00;57,90;3,60
18/04/2022 11:00:00;0,00;10,90;81,50;56,90;3,80
18/04/2022 10:00:00;0,00;9,70;84,80;46,20;4,70
18/04/2022 09:00:00;0,00;8,60;92,90;60,40;4,60
18/04/2022 08:00:00;0,00;7,80;99,40;38,40;4,20
18/04/2022 07:00:00;0,00;7,90;98,50;45,50;3,60
18/04/2022 06:00:00;0,00;8,40;94,30;55,20;3,50
18/04/2022 05:00:00;0,00;8,60;92,80;57,50;3,90
18/04/2022 04:00:00;0,00;8,70;90,30;49,50;4,10
18/04/2022 03:00:00;0,00;8,80;85,60;48,70;3,40
18/04/2022 02:00:00;0,00;8,90;82,20;46,60;4,20
18/04/2022 01:00:00;0,00;9,10;83,00;49,50;3,40
18/04/2022 00:00:00;0,00;9,40;82,80;32,20;4,00
17/04/2022 23:00:00;0,00;10,10;75,60;30,00;4,20
17/04/2022 22:00:00;0,00;11,10;67,30;38,50;3,70
17/04/2022 21:00:00;0,00;11,00;68,70;39,90;3,40
17/04/2022 20:00:00;0,00;11,30;67,20;45,30;3,70
17/04/2022 19:00:00;0,00;11,90;61,70;28,70;4,20
17/04/2022 18:00:00;0,00;13,40;54,70;31,00;2,90
17/04/2022 17:00:00;0,00;14,50;52,30;29,80;3,20
17/04/2022 16:00:00;0,00;15,80;47,10;10,80;2,80
17/04/2022 15:00:00;0,00;16,10;47,60;3,90;3,50
17/04/2022 14:00:00;0,00;15,00;54,80;41,80;3,50
17/04/2022 13:00:00;0,00;13,90;61,80;38,10;3,30
17/04/2022 12:00:00;0,00;13,20;64,60;45,20;3,40
17/04/2022 11:00:00;0,00;12,60;67,20;38,90;3,20
17/04/2022 10:00:00;0,00;11,70;69,00;51,30;3,20
17/04/2022 09:00:00;0,00;10,40;72,90;55,20;3,00
17/04/2022 08:00:00;0,00;8,50;81,60;60,60;3,00
17/04/2022 07:00:00;0,00;7,10;90,10;67,80;3,00
17/04/2022 06:00:00;0,00;7,20;89,40;51,10;3,30
17/04/2022 05:00:00;0,00;8,10;79,10;39,70;3,10
17/04/2022 04:00:00;0,00;9,10;70,10;31,30;2,20
17/04/2022 03:00:00;0,00;9,70;64,70;43,00;1,60
17/04/2022 02:00:00;0,00;10,30;59,30;30,70;1,80
17/04/2022 01:00:00;0,00;10,80;53,70;22,60;1,90
17/04/2022 00:00:00;0,00;10,90;51,90;84,20;0,20
16/04/2022 23:00:00;0,00;10,50;52,40;132,50;2,80
